datetime,precipitation,temperature,irradiance_surface,irradiance_toa,cloud_cover,air_density,demand,year,quarter,month,week,day_of_week,day_of_year,is_weekend,hour
2018-01-01 00:00:00,0.1105,0.467,0.0,0.0,0.5049,1.1236,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2018-01-01 01:00:00,0.1155,0.30800000000000033,0.0,0.0,0.4915,1.1236,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2018-01-01 02:00:00,0.1219,0.17100000000000026,0.0,0.0,0.4781,1.1236,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
2018-01-01 03:00:00,0.1251,0.008999999999999729,0.0,0.0,0.4731,1.1243,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
2018-01-01 04:00:00,0.1234,-0.12099999999999936,1.6207,6.9225,0.4703,1.1253,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
2018-01-01 05:00:00,0.1197,0.4119999999999996,40.8639,123.6375,0.4626,1.1261,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0
2018-01-01 06:00:00,0.1188,2.0199999999999987,147.2094,329.7034,0.3978,1.1246,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
2018-01-01 07:00:00,0.1297,3.736,268.582,496.77869999999996,0.3289,1.1197,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,7.000000000000001
2018-01-01 08:00:00,0.1417,5.301999999999999,359.4788,606.3597,0.3086,1.1139,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0
2018-01-01 09:00:00,0.1547,6.259000000000001,396.2027,650.9318,0.2939,1.1098,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0
2018-01-01 10:00:00,0.1662,6.691000000000002,381.1853,627.5208,0.2943,1.1073,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0
2018-01-01 11:00:00,0.1581,6.706999999999999,316.9809,537.6829,0.304,1.1061,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0
2018-01-01 12:00:00,0.1472,6.252,214.2895,387.53560000000004,0.3164,1.1063,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0
2018-01-01 13:00:00,0.1554,4.931000000000001,95.3659,188.2454,0.3192,1.108,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,13.0
2018-01-01 14:00:00,0.15450000000000003,2.6019999999999994,10.7028,24.2346,0.3138,1.1108,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,14.000000000000002
2018-01-01 15:00:00,0.1403,1.6969999999999998,0.0,0.0,0.3021,1.1133,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0
2018-01-01 16:00:00,0.1269,1.2150000000000012,0.0,0.0,0.296,1.1153,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,16.0
2018-01-01 17:00:00,0.1227,0.7580000000000002,0.0,0.0,0.2858,1.1169,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0
2018-01-01 18:00:00,0.1004,0.3449999999999986,0.0,0.0,0.2796,1.1183,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,18.0
2018-01-01 19:00:00,0.0924,-0.01200000000000054,0.0,0.0,0.28,1.1195,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0
2018-01-01 20:00:00,0.0891,-0.3059999999999989,0.0,0.0,0.2906,1.1206,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,20.0
2018-01-01 21:00:00,0.0812,-0.5159999999999989,0.0,0.0,0.3066,1.1213,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0
2018-01-01 22:00:00,0.0685,-0.7079999999999994,0.0,0.0,0.324,1.1218,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,22.0
2018-01-01 23:00:00,0.0554,-0.8709999999999992,0.0,0.0,0.3406,1.1224,28464.521318471434,2018.0,1.0,1.0,1.0,0.0,1.0,0.0,23.0
2018-01-02 00:00:00,0.046,-1.0079999999999993,0.0,0.0,0.3577,1.1229,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
2018-01-02 01:00:00,0.0379,-1.1240000000000006,0.0,0.0,0.3668,1.1233,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
2018-01-02 02:00:00,0.0296,-1.221,0.0,0.0,0.365,1.1237,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0
2018-01-02 03:00:00,0.0283,-1.337,0.0,0.0,0.3673,1.1246,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0
2018-01-02 04:00:00,0.0265,-1.4249999999999998,1.9377,7.1214,0.3762,1.1257,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0
2018-01-02 05:00:00,0.0229,-0.7000000000000004,55.0325,124.88979999999998,0.3942,1.1261,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,5.0
2018-01-02 06:00:00,0.0208,1.5189999999999986,181.2679,331.2852,0.3926,1.124,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0
2018-01-02 07:00:00,0.0212,3.6099999999999985,304.2934,498.48079999999993,0.3836,1.1185,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,7.000000000000001
2018-01-02 08:00:00,0.021,5.292,388.0495,608.1255,0.3833,1.1122,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,8.0
2018-01-02 09:00:00,0.0191,6.38,418.029,652.7486,0.3912,1.1074,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,9.0
2018-01-02 10:00:00,0.0162,7.002,396.5437,629.3228,0.4087,1.104,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0
2018-01-02 11:00:00,0.0126,7.19,325.595,539.426,0.4344,1.102,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,11.0
2018-01-02 12:00:00,0.0092,6.831999999999999,213.867,389.1946,0.459,1.1016,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,12.0
2018-01-02 13:00:00,0.0078,5.015999999999998,83.3029,189.734,0.4787,1.1027,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,13.0
2018-01-02 14:00:00,0.0077,2.8660000000000005,6.5329,24.7389,0.4968,1.1051,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,14.000000000000002
2018-01-02 15:00:00,0.0066,1.9740000000000009,0.0,0.0,0.509,1.1077,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,15.0
2018-01-02 16:00:00,0.0068,1.4260000000000006,0.0,0.0,0.5175,1.11,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,16.0
2018-01-02 17:00:00,0.0073,0.9920000000000013,0.0,0.0,0.514,1.112,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
2018-01-02 18:00:00,0.0462,0.6550000000000004,0.0,0.0,0.49720000000000003,1.1137,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,18.0
2018-01-02 19:00:00,0.0652,0.3980000000000003,0.0,0.0,0.4724,1.1151,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,19.0
2018-01-02 20:00:00,0.0655,0.22799999999999943,0.0,0.0,0.4613,1.1162,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,20.0
2018-01-02 21:00:00,0.0639,0.14000000000000087,0.0,0.0,0.4807,1.1168,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,21.0
2018-01-02 22:00:00,0.0552,0.09800000000000035,0.0,0.0,0.5107,1.117,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,22.0
2018-01-02 23:00:00,0.0575,0.07799999999999944,0.0,0.0,0.5368,1.1173,28464.521318471434,2018.0,1.0,1.0,1.0,1.0,2.0,0.0,23.0
2018-01-03 00:00:00,0.0643,0.054000000000001075,0.0,0.0,0.5505,1.1174,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,0.0
2018-01-03 01:00:00,0.0849,0.025999999999999815,0.0,0.0,0.5613,1.1175,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,1.0
2018-01-03 02:00:00,0.1089,0.0,0.0,0.0,0.5725,1.1177,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,2.0
2018-01-03 03:00:00,0.1383,-0.04799999999999945,0.0,0.0,0.5878,1.1184,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,3.0
2018-01-03 04:00:00,0.1642,-0.06800000000000035,3.007,7.342900000000001,0.6017,1.1194,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,4.0
2018-01-03 05:00:00,0.189,0.7360000000000007,54.2717,126.2589,0.6073,1.1201,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,5.0
2018-01-03 06:00:00,0.1811,2.630000000000001,154.065,333.0156,0.6107,1.1189,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,6.0
2018-01-03 07:00:00,0.1882,4.408,245.3393,500.3256,0.5953,1.1147,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,7.000000000000001
2018-01-03 08:00:00,0.2133,5.819999999999999,313.5763,610.0486,0.5841,1.1097,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,8.0
2018-01-03 09:00:00,0.2212,6.731000000000001,342.9257,654.7109,0.6002,1.1058,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,9.0
2018-01-03 10:00:00,0.2124,7.212,327.4279,631.2714,0.6465,1.1031,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,10.0
2018-01-03 11:00:00,0.19649999999999998,7.251999999999999,262.9328,541.3251,0.6946,1.1018,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,11.0
2018-01-03 12:00:00,0.1704,6.725000000000001,163.0842,390.9998,0.7513,1.102,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,12.0
2018-01-03 13:00:00,0.1606,5.044,58.7213,191.3579,0.7686,1.1036,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,13.0
2018-01-03 14:00:00,0.16749999999999998,3.2470000000000008,4.5606,25.296100000000003,0.7658,1.106,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,14.000000000000002
2018-01-03 15:00:00,0.1761,2.599000000000001,0.0,0.0,0.7498,1.1084,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,15.0
2018-01-03 16:00:00,0.1754,2.2620000000000005,0.0,0.0,0.7318,1.1105,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,16.0
2018-01-03 17:00:00,0.18050000000000002,1.9450000000000003,0.0,0.0,0.7139,1.1122,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,17.0
2018-01-03 18:00:00,0.1759,1.6759999999999997,0.0,0.0,0.6936,1.1136,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,18.0
2018-01-03 19:00:00,0.1841,1.4749999999999994,0.0,0.0,0.673,1.1146,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,19.0
2018-01-03 20:00:00,0.1976,1.3520000000000012,0.0,0.0,0.6653,1.1153,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,20.0
2018-01-03 21:00:00,0.21850000000000003,1.3159999999999996,0.0,0.0,0.6716,1.1154,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,21.0
2018-01-03 22:00:00,0.2286,1.2920000000000014,0.0,0.0,0.6824,1.1151,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,22.0
2018-01-03 23:00:00,0.2488,1.2630000000000006,0.0,0.0,0.7058,1.1149,28464.521318471434,2018.0,1.0,1.0,1.0,2.0,3.0000000000000004,0.0,23.0
2018-01-04 00:00:00,0.2688,1.2689999999999997,0.0,0.0,0.7381,1.1146,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0
2018-01-04 01:00:00,0.2817,1.2609999999999992,0.0,0.0,0.7613,1.1142,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0
2018-01-04 02:00:00,0.2948,1.2469999999999999,0.0,0.0,0.7743,1.1139,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,2.0
2018-01-04 03:00:00,0.3095,1.181000000000001,0.0,0.0,0.7796,1.114,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,3.0
2018-01-04 04:00:00,0.3189,1.1000000000000008,2.3423,7.5883,0.7971,1.1146,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,4.0
2018-01-04 05:00:00,0.31100000000000005,1.5359999999999987,37.1319,127.7508,0.8222,1.115,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,5.0
2018-01-04 06:00:00,0.2986,2.8119999999999994,111.6553,334.88800000000003,0.8276,1.1142,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,6.0
2018-01-04 07:00:00,0.2956,4.020999999999999,192.2884,502.31679999999994,0.8213,1.1112,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,7.000000000000001
2018-01-04 08:00:00,0.3085,5.082999999999999,261.4025,612.1254,0.81,1.1071,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,8.0
2018-01-04 09:00:00,0.3205,5.792000000000001,288.5909,656.8355999999999,0.8247,1.1036,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,9.0
2018-01-04 10:00:00,0.3068,6.088000000000001,263.6744,633.3782,0.847,1.1014,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,10.0
2018-01-04 11:00:00,0.2874,6.035999999999998,205.8301,543.3772,0.8589,1.1005,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,11.0
2018-01-04 12:00:00,0.2871,5.609999999999999,129.8496,392.9439,0.8525,1.1008,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,12.0
2018-01-04 13:00:00,0.2868,4.529999999999999,50.595,193.112,0.841,1.1022,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,13.0
2018-01-04 14:00:00,0.2625,3.146999999999999,4.9161,25.9076,0.8313,1.1043,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,14.000000000000002
2018-01-04 15:00:00,0.24750000000000003,2.468,0.0,0.0,0.8264,1.1064,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,15.0
2018-01-04 16:00:00,0.2373,2.07,0.0,0.0,0.8288,1.108,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,16.0
2018-01-04 17:00:00,0.2403,1.7539999999999991,0.0,0.0,0.8324,1.1094,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,17.0
2018-01-04 18:00:00,0.16549999999999998,1.4860000000000007,0.0,0.0,0.8321,1.1106,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,18.0
2018-01-04 19:00:00,0.15649999999999997,1.2380000000000002,0.0,0.0,0.8241,1.1117,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,19.0
2018-01-04 20:00:00,0.1594,0.999999999999999,0.0,0.0,0.806,1.1128,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,20.0
2018-01-04 21:00:00,0.1687,0.8409999999999993,0.0,0.0,0.8026,1.1135,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,21.0
2018-01-04 22:00:00,0.17450000000000002,0.7329999999999999,0.0,0.0,0.8063,1.1139,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,22.0
2018-01-04 23:00:00,0.1758,0.6210000000000002,0.0,0.0,0.8077,1.1146,28464.521318471434,2018.0,1.0,1.0,1.0,3.0,4.0,0.0,23.0
2018-01-05 00:00:00,0.1719,0.5010000000000002,0.0,0.0,0.8112,1.1151,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0
2018-01-05 01:00:00,0.1526,0.38900000000000057,0.0,0.0,0.8063,1.1156,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0
2018-01-05 02:00:00,0.131,0.28700000000000003,0.0,0.0,0.7893,1.1162,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,2.0
2018-01-05 03:00:00,0.111,0.14400000000000107,0.0,0.0,0.7617,1.1173,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,3.0
2018-01-05 04:00:00,0.093,-0.004999999999999548,2.0252,7.8586,0.7407,1.1185,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,4.0
2018-01-05 05:00:00,0.0857,0.48999999999999905,42.9124,129.3643,0.7122,1.1194,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,5.0
2018-01-05 06:00:00,0.0841,1.9969999999999999,136.6438,336.896,0.6707,1.1183,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,6.0
2018-01-05 07:00:00,0.0844,3.454999999999999,239.1133,504.4621,0.6145,1.1147,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,7.000000000000001
2018-01-05 08:00:00,0.0826,4.817999999999999,326.582,614.358,0.5674,1.1101,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,8.0
2018-01-05 09:00:00,0.075,5.728000000000001,365.271,659.1024,0.5524,1.1066,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,9.0
2018-01-05 10:00:00,0.0694,6.143000000000001,346.9793,635.6334,0.5526,1.1046,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,10.0
2018-01-05 11:00:00,0.0618,6.188,285.7365,545.5699,0.5582,1.1038,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,11.0
2018-01-05 12:00:00,0.0533,5.837999999999999,190.3175,395.0379,0.5749,1.1042,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,12.0
2018-01-05 13:00:00,0.0467,4.614000000000001,79.7301,195.00529999999998,0.5957,1.1059,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,13.0
2018-01-05 14:00:00,0.0468,2.7840000000000007,9.2273,26.574499999999997,0.5861,1.1087,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,14.000000000000002
2018-01-05 15:00:00,0.0491,1.903999999999999,0.0,0.0,0.5704,1.1116,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,15.0
2018-01-05 16:00:00,0.0501,1.4589999999999987,0.0,0.0,0.5579,1.1142,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,16.0
2018-01-05 17:00:00,0.0489,1.0689999999999986,0.0,0.0,0.5573,1.1165,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,17.0
2018-01-05 18:00:00,0.0465,0.7450000000000003,0.0,0.0,0.5715,1.1185,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,18.0
2018-01-05 19:00:00,0.0492,0.4710000000000002,0.0,0.0,0.5807,1.1204,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,19.0
2018-01-05 20:00:00,0.055,0.21800000000000033,0.0,0.0,0.5834,1.1222,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,20.0
2018-01-05 21:00:00,0.0554,-0.02500000000000045,0.0,0.0,0.5702,1.1236,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,21.0
2018-01-05 22:00:00,0.0544,-0.25799999999999945,0.0,0.0,0.5568,1.1248,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,22.0
2018-01-05 23:00:00,0.0544,-0.47599999999999976,0.0,0.0,0.5461,1.1261,28464.521318471434,2018.0,1.0,1.0,1.0,4.0,5.0,0.0,23.0
2018-01-06 00:00:00,0.0524,-0.6680000000000003,0.0,0.0,0.5383,1.1271,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,0.0
2018-01-06 01:00:00,0.0506,-0.8379999999999999,0.0,0.0,0.5298,1.128,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,1.0
2018-01-06 02:00:00,0.0462,-0.9890000000000005,0.0,0.0,0.527,1.129,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,2.0
2018-01-06 03:00:00,0.0502,-1.1520000000000004,0.0,0.0,0.531,1.1306,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,3.0
2018-01-06 04:00:00,0.0549,-1.292,2.9981,8.1551,0.5335,1.1324,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,4.0
2018-01-06 05:00:00,0.0535,-0.6439999999999992,54.9133,131.0969,0.5295,1.1338,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,5.0
2018-01-06 06:00:00,0.0471,1.2469999999999999,174.0721,339.0492,0.4866,1.1326,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,6.0
2018-01-06 07:00:00,0.0499,3.308,301.0131,506.7514,0.4116,1.1273,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,7.000000000000001
2018-01-06 08:00:00,0.0619,5.271,398.7849,616.7357,0.33,1.1204,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,8.0
2018-01-06 09:00:00,0.0751,6.590999999999999,443.0067,661.5212,0.2868,1.1154,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,9.0
2018-01-06 10:00:00,0.0771,7.288,430.0528,638.0508,0.2513,1.1124,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,10.0
2018-01-06 11:00:00,0.073,7.520999999999999,365.0967,547.9153,0.2296,1.1108,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,11.0
2018-01-06 12:00:00,0.0634,7.211,252.0522,397.2669,0.2091,1.1107,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,12.0
2018-01-06 13:00:00,0.0563,5.682999999999999,111.2329,197.0232,0.1928,1.1122,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,13.0
2018-01-06 14:00:00,0.0508,3.416999999999999,12.4229,27.2996,0.1619,1.1152,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,14.000000000000002
2018-01-06 15:00:00,0.0461,2.2329999999999997,0.0,0.0,0.1376,1.1184,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,15.0
2018-01-06 16:00:00,0.0444,1.4120000000000013,0.0,0.0,0.12430000000000001,1.1215,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,16.0
2018-01-06 17:00:00,0.0399,0.7209999999999993,0.0,0.0,0.1224,1.1243,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,17.0
2018-01-06 18:00:00,0.0237,0.13799999999999943,0.0,0.0,0.1288,1.127,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,18.0
2018-01-06 19:00:00,0.0175,-0.352999999999999,0.0,0.0,0.1448,1.1295,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,19.0
2018-01-06 20:00:00,0.0124,-0.7690000000000001,0.0,0.0,0.1663,1.132,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,20.0
2018-01-06 21:00:00,0.0067,-1.0150000000000003,0.0,0.0,0.181,1.1334,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,21.0
2018-01-06 22:00:00,0.0039,-1.159,0.0,0.0,0.1933,1.1342,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,22.0
2018-01-06 23:00:00,0.0023,-1.2720000000000005,0.0,0.0,0.2021,1.135,28464.521318471434,2018.0,1.0,1.0,1.0,5.0,6.000000000000001,1.0,23.0
2018-01-07 00:00:00,0.0016,-1.367,0.0,0.0,0.2151,1.1356,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,0.0
2018-01-07 01:00:00,0.0011,-1.4489999999999996,0.0,0.0,0.2353,1.1361,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0
2018-01-07 02:00:00,0.0008,-1.5049999999999994,0.0,0.0,0.2504,1.1366,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,2.0
2018-01-07 03:00:00,0.0009,-1.637,0.0,0.0,0.2685,1.138,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,3.0
2018-01-07 04:00:00,0.0008,-1.7600000000000007,3.6057,8.4792,0.2814,1.1399,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,4.0
2018-01-07 05:00:00,0.0004,-0.8019999999999996,73.2204,132.9493,0.2756,1.1413,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,5.0
2018-01-07 06:00:00,0.0001,1.7350000000000003,221.0586,341.3379,0.2299,1.1396,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,6.0
2018-01-07 07:00:00,0.0,4.253999999999998,366.4267,509.1842,0.1881,1.133,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,7.000000000000001
2018-01-07 08:00:00,0.0,6.682000000000001,466.7896,619.2666,0.1701,1.1241,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,8.0
2018-01-07 09:00:00,0.0,8.206,506.8743,664.1007,0.1458,1.1179,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,9.0
2018-01-07 10:00:00,0.0,8.958999999999998,488.0943,640.6079,0.1232,1.1144,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,10.0
2018-01-07 11:00:00,0.0,9.175000000000002,409.9995,550.4109,0.103,1.1126,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,11.0
2018-01-07 12:00:00,0.0,8.729,278.6993,399.6353,0.1088,1.1126,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,12.0
2018-01-07 13:00:00,0.0,6.838,119.4404,199.1753,0.1341,1.1144,28464.521318471434,2018.0,1.0,1.0,1.0,6.0,7.0,1.0,13.0
